id,_img_recruit,_img_recruit_back,_img_1,_img_1_back,_img_2,_img_2_back,_img_3,_img_3_back,_img_4,img_4_back,_img_5,_img_5_back,type,subtype,size,slots,source,box,faction,cost,platoon,orders,img_recruit,img_recruit_back,img_1,img_1_back,img_2,img_2_back,img_3,img_3_back,img_4,img_4_back.1,img_5,img_5_back,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46
1849302001345650671C6ACADD5EEA2A5F315408D293DD2A04A210621E1,,,,,,,,,,,,,ft-vehicle,2,2.0,,HoN-V1,all,UK,65.0,yeomanry-ygy,0.0,res/tiles\V1-UK\httpcloud3steamusercontentcomugc1849302001345650671C6ACADD5EEA2A5F315408D293DD2A04A210621E1.png,res/tiles\V1-UK\httpcloud3steamusercontentcomugc184930200134565074150E09465FA5C706C669160CACE4B68B441D5B3F8.png,res/tiles\V1-UK\httpcloud3steamusercontentcomugc18493020013456497410350DCF7C75A885468B9860C132DB6AA971477E6.png,res/tiles\V1-UK\httpcloud3steamusercontentcomugc184930200134564982272B17DAF4E68BA97931C2039EEBC525B0BF750A9.png,,,,,,,,,"=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles\V1-UK\httpcloud3steamusercontentcomugc1849302001345650671C6ACADD5EEA2A5F315408D293DD2A04A210621E1.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles\V1-UK\httpcloud3steamusercontentcomugc184930200134565074150E09465FA5C706C669160CACE4B68B441D5B3F8.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles\V1-UK\httpcloud3steamusercontentcomugc18493020013456497410350DCF7C75A885468B9860C132DB6AA971477E6.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles\V1-UK\httpcloud3steamusercontentcomugc184930200134564982272B17DAF4E68BA97931C2039EEBC525B0BF750A9.png"")",,,,,,,,
18493020013456529610CDF91C37005C3EF4FDBB8694DDC998A52219B21,,,,,,,,,,,,,ft-inf,2,2.0,,HoN-V1,all,UK,65.0,winnipeg-gb,0.0,res/tiles\V1-UK\httpcloud3steamusercontentcomugc18493020013456529610CDF91C37005C3EF4FDBB8694DDC998A52219B21.png,res/tiles\V1-UK\httpcloud3steamusercontentcomugc18493020013456530197D751C7B4B697371D985FFC236694EE3A6BFC715.png,res/tiles\V1-UK\httpcloud3steamusercontentcomugc18493020013454110457F827982FA7E7A95B222FC5E8170FFA6B2EBC382.png,res/tiles\V1-UK\httpcloud3steamusercontentcomugc1849302001345411111F332DE3E5AD8D73FE24FCEC7411B957E129148B3.png,res/tiles\V1-UK\httpcloud3steamusercontentcomugc18493020013456439026C28AB29D377D6C5818E7728F20EA092C8CEF5C3.png,res/tiles\V1-UK\httpcloud3steamusercontentcomugc18493020013456439689279FEEC21DEF06435AF00C04503F15B234500D8.png,res/tiles\V1-UK\httpcloud3steamusercontentcomugc184930200134564541596874F03C53F28DFC747D43150FE2E284DFBA0E6.png,res/tiles\V1-UK\httpcloud3steamusercontentcomugc18493020013456454747415DC5C706FB4F5DDF26AF37892820D6305C21E.png,,,,,"=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles\V1-UK\httpcloud3steamusercontentcomugc18493020013456529610CDF91C37005C3EF4FDBB8694DDC998A52219B21.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles\V1-UK\httpcloud3steamusercontentcomugc18493020013456530197D751C7B4B697371D985FFC236694EE3A6BFC715.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles\V1-UK\httpcloud3steamusercontentcomugc18493020013454110457F827982FA7E7A95B222FC5E8170FFA6B2EBC382.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles\V1-UK\httpcloud3steamusercontentcomugc1849302001345411111F332DE3E5AD8D73FE24FCEC7411B957E129148B3.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles\V1-UK\httpcloud3steamusercontentcomugc18493020013456439026C28AB29D377D6C5818E7728F20EA092C8CEF5C3.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles\V1-UK\httpcloud3steamusercontentcomugc18493020013456439689279FEEC21DEF06435AF00C04503F15B234500D8.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles\V1-UK\httpcloud3steamusercontentcomugc184930200134564541596874F03C53F28DFC747D43150FE2E284DFBA0E6.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles\V1-UK\httpcloud3steamusercontentcomugc18493020013456454747415DC5C706FB4F5DDF26AF37892820D6305C21E.png"")",,,,
18493020013456540912270AF6EB0C5B6C03B5247858CF05466EF9741F4,,,,,,,,,,,,,ft-inf,2,2.0,,HoN-V1,all,UK,70.0,chaudiere-rwb,0.0,res/tiles\V1-UK\httpcloud3steamusercontentcomugc18493020013456540912270AF6EB0C5B6C03B5247858CF05466EF9741F4.png,res/tiles\V1-UK\httpcloud3steamusercontentcomugc1849302001345654158EFF60784C5FEB05536BB51D8CDD1DC6BD9036AFD.png,res/tiles\V1-UK\httpcloud3steamusercontentcomugc18493020013456459613FBD9958B89845EFB6CBCFA7B40ABDFD28E76D21.png,res/tiles\V1-UK\httpcloud3steamusercontentcomugc18493020013456460101FF8142E3C949910B7AEDE901D825B4ADEE7BD53.png,res/tiles\V1-UK\httpcloud3steamusercontentcomugc18493020013456459613FBD9958B89845EFB6CBCFA7B40ABDFD28E76D21.png,res/tiles\V1-UK\httpcloud3steamusercontentcomugc18493020013456460101FF8142E3C949910B7AEDE901D825B4ADEE7BD53.png,res/tiles\V1-UK\httpcloud3steamusercontentcomugc1849302001345646220C06D5D918D02881BF03E26C00819119E2FB84568.png,res/tiles\V1-UK\httpcloud3steamusercontentcomugc18493020013456462819C6357610EBC1455F573C7CD0CF2AAE41DBFF4BB.png,,,,,"=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles\V1-UK\httpcloud3steamusercontentcomugc18493020013456540912270AF6EB0C5B6C03B5247858CF05466EF9741F4.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles\V1-UK\httpcloud3steamusercontentcomugc1849302001345654158EFF60784C5FEB05536BB51D8CDD1DC6BD9036AFD.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles\V1-UK\httpcloud3steamusercontentcomugc18493020013456459613FBD9958B89845EFB6CBCFA7B40ABDFD28E76D21.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles\V1-UK\httpcloud3steamusercontentcomugc18493020013456460101FF8142E3C949910B7AEDE901D825B4ADEE7BD53.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles\V1-UK\httpcloud3steamusercontentcomugc18493020013456459613FBD9958B89845EFB6CBCFA7B40ABDFD28E76D21.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles\V1-UK\httpcloud3steamusercontentcomugc18493020013456460101FF8142E3C949910B7AEDE901D825B4ADEE7BD53.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles\V1-UK\httpcloud3steamusercontentcomugc1849302001345646220C06D5D918D02881BF03E26C00819119E2FB84568.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles\V1-UK\httpcloud3steamusercontentcomugc18493020013456462819C6357610EBC1455F573C7CD0CF2AAE41DBFF4BB.png"")",,,,
184930200134565422903F181545C5E5134B5B01D89097719966A4042BB,,,,,,,,,,,,,ft-inf,2,2.0,,HoN-V1,all,UK,65.0,chaudiere-rwb,0.0,res/tiles\V1-UK\httpcloud3steamusercontentcomugc184930200134565422903F181545C5E5134B5B01D89097719966A4042BB.png,res/tiles\V1-UK\httpcloud3steamusercontentcomugc18493020013456543133BC5331AD013044030F8549513EE2D6D4CF89224.png,res/tiles\V1-UK\httpcloud3steamusercontentcomugc1849302001345642605590F62C03FEF9F7148DE01C1AFC590B20E5ADC2A.png,res/tiles\V1-UK\httpcloud3steamusercontentcomugc18493020013456426686BCE92E82B1D7A51997FDD78004660B428972C9F.png,res/tiles\V1-UK\httpcloud3steamusercontentcomugc1849302001345642605590F62C03FEF9F7148DE01C1AFC590B20E5ADC2A.png,res/tiles\V1-UK\httpcloud3steamusercontentcomugc18493020013456426686BCE92E82B1D7A51997FDD78004660B428972C9F.png,res/tiles\V1-UK\httpcloud3steamusercontentcomugc1849302001345646220C06D5D918D02881BF03E26C00819119E2FB84568.png,res/tiles\V1-UK\httpcloud3steamusercontentcomugc18493020013456462819C6357610EBC1455F573C7CD0CF2AAE41DBFF4BB.png,,,,,"=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles\V1-UK\httpcloud3steamusercontentcomugc184930200134565422903F181545C5E5134B5B01D89097719966A4042BB.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles\V1-UK\httpcloud3steamusercontentcomugc18493020013456543133BC5331AD013044030F8549513EE2D6D4CF89224.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles\V1-UK\httpcloud3steamusercontentcomugc1849302001345642605590F62C03FEF9F7148DE01C1AFC590B20E5ADC2A.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles\V1-UK\httpcloud3steamusercontentcomugc18493020013456426686BCE92E82B1D7A51997FDD78004660B428972C9F.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles\V1-UK\httpcloud3steamusercontentcomugc1849302001345642605590F62C03FEF9F7148DE01C1AFC590B20E5ADC2A.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles\V1-UK\httpcloud3steamusercontentcomugc18493020013456426686BCE92E82B1D7A51997FDD78004660B428972C9F.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles\V1-UK\httpcloud3steamusercontentcomugc1849302001345646220C06D5D918D02881BF03E26C00819119E2FB84568.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles\V1-UK\httpcloud3steamusercontentcomugc18493020013456462819C6357610EBC1455F573C7CD0CF2AAE41DBFF4BB.png"")",,,,
1849302001345648225298283DD6E7814F03A507B6C5966AD0B94BD08F5,,,,,,,,,,,,,ft-inf,2,2.0,,HoN-V1,all,UK,55.0,eyorkshire-wrw,0.0,res/tiles\V1-UK\httpcloud3steamusercontentcomugc1849302001345648225298283DD6E7814F03A507B6C5966AD0B94BD08F5.png,res/tiles\V1-UK\httpcloud3steamusercontentcomugc18493020013456483031C971FC3E1C263856726C88A124D2F363920A03E.png,res/tiles\V1-UK\httpcloud3steamusercontentcomugc1849302001345643602FAEE3C373729E2A1408ED28CB22E5C043FD79F32.png,res/tiles\V1-UK\httpcloud3steamusercontentcomugc18493020013455153971D29BAD3CCF87FFD0CCAE8066C7615F8FE674296.png,res/tiles\V1-UK\httpcloud3steamusercontentcomugc18493020013456510615E9B0830F5AFDD7F652397E261936D4C9CCCE0BB.png,res/tiles\V1-UK\httpcloud3steamusercontentcomugc1849302001345651128C48613BEC6A4CDDB5BD0CD755C5E1AD6BA751EB8.png,,,,,,,"=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles\V1-UK\httpcloud3steamusercontentcomugc1849302001345648225298283DD6E7814F03A507B6C5966AD0B94BD08F5.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles\V1-UK\httpcloud3steamusercontentcomugc18493020013456483031C971FC3E1C263856726C88A124D2F363920A03E.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles\V1-UK\httpcloud3steamusercontentcomugc1849302001345643602FAEE3C373729E2A1408ED28CB22E5C043FD79F32.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles\V1-UK\httpcloud3steamusercontentcomugc18493020013455153971D29BAD3CCF87FFD0CCAE8066C7615F8FE674296.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles\V1-UK\httpcloud3steamusercontentcomugc18493020013456510615E9B0830F5AFDD7F652397E261936D4C9CCCE0BB.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles\V1-UK\httpcloud3steamusercontentcomugc1849302001345651128C48613BEC6A4CDDB5BD0CD755C5E1AD6BA751EB8.png"")",,,,,,
184930200134565318839698B9EC96C3B21ABACB7AD70AA828F83CB4691,,,,,,,,,,,,,ft-inf,2,2.0,,HoN-V1,all,UK,35.0,eyorkshire-wrw,0.0,res/tiles\V1-UK\httpcloud3steamusercontentcomugc184930200134565318839698B9EC96C3B21ABACB7AD70AA828F83CB4691.png,res/tiles\V1-UK\httpcloud3steamusercontentcomugc18493020013456532556FE27050352267B1EF35442079C8A9AF887B92D8.png,res/tiles\V1-UK\httpcloud3steamusercontentcomugc18493020013456429012501189F0BCB4C2978AE720CF6AAFC459719082A.png,res/tiles\V1-UK\httpcloud3steamusercontentcomugc1849302001345642952AA5D8F9EA98E293F2BC939AEAB168AD42DCF13E1.png,res/tiles\V1-UK\httpcloud3steamusercontentcomugc18493020013456429012501189F0BCB4C2978AE720CF6AAFC459719082A.png,res/tiles\V1-UK\httpcloud3steamusercontentcomugc1849302001345642952AA5D8F9EA98E293F2BC939AEAB168AD42DCF13E1.png,,,,,,,"=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles\V1-UK\httpcloud3steamusercontentcomugc184930200134565318839698B9EC96C3B21ABACB7AD70AA828F83CB4691.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles\V1-UK\httpcloud3steamusercontentcomugc18493020013456532556FE27050352267B1EF35442079C8A9AF887B92D8.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles\V1-UK\httpcloud3steamusercontentcomugc18493020013456429012501189F0BCB4C2978AE720CF6AAFC459719082A.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles\V1-UK\httpcloud3steamusercontentcomugc1849302001345642952AA5D8F9EA98E293F2BC939AEAB168AD42DCF13E1.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles\V1-UK\httpcloud3steamusercontentcomugc18493020013456429012501189F0BCB4C2978AE720CF6AAFC459719082A.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles\V1-UK\httpcloud3steamusercontentcomugc1849302001345642952AA5D8F9EA98E293F2BC939AEAB168AD42DCF13E1.png"")",,,,,,
184930200134564774090A8F19688E2FEB87D3B5341D439EE4AAA7E5E33,,,,,,,,,,,,,ft-inf,2,2.0,,HoN-V1,all,UK,60.0,suffolk-yr,0.0,res/tiles\V1-UK\httpcloud3steamusercontentcomugc184930200134564774090A8F19688E2FEB87D3B5341D439EE4AAA7E5E33.png,res/tiles\V1-UK\httpcloud3steamusercontentcomugc18493020013456477954AA4636307BC5A3CA20E18AAC6CD21B18D5FDC5E.png,res/tiles\V1-UK\httpcloud3steamusercontentcomugc18493020013456434773DC744CF456BDE522DB19453F030B04CFC3F6EDB.png,res/tiles\V1-UK\httpcloud3steamusercontentcomugc18493020013456435403B6CB591F4EA400CC678ABA7B9CA0BC50615FDA9.png,res/tiles\V1-UK\httpcloud3steamusercontentcomugc184930200134564195692645C7CD9764E0A51D6CB3D26132C4D552CD860.png,res/tiles\V1-UK\httpcloud3steamusercontentcomugc1849302001345642019613FEBE6D27CF6C7132E58CC0AA09C22CF1A67CE.png,res/tiles\V1-UK\httpcloud3steamusercontentcomugc1849302001345643004DB6B0A8441BF8F6D77DE429C953F5B03AF985F1E.png,res/tiles\V1-UK\httpcloud3steamusercontentcomugc1849302001345643059F8E46FD1F88D4186DC78C77E67AC48557793E9FC.png,,,,,"=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles\V1-UK\httpcloud3steamusercontentcomugc184930200134564774090A8F19688E2FEB87D3B5341D439EE4AAA7E5E33.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles\V1-UK\httpcloud3steamusercontentcomugc18493020013456477954AA4636307BC5A3CA20E18AAC6CD21B18D5FDC5E.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles\V1-UK\httpcloud3steamusercontentcomugc18493020013456434773DC744CF456BDE522DB19453F030B04CFC3F6EDB.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles\V1-UK\httpcloud3steamusercontentcomugc18493020013456435403B6CB591F4EA400CC678ABA7B9CA0BC50615FDA9.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles\V1-UK\httpcloud3steamusercontentcomugc184930200134564195692645C7CD9764E0A51D6CB3D26132C4D552CD860.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles\V1-UK\httpcloud3steamusercontentcomugc1849302001345642019613FEBE6D27CF6C7132E58CC0AA09C22CF1A67CE.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles\V1-UK\httpcloud3steamusercontentcomugc1849302001345643004DB6B0A8441BF8F6D77DE429C953F5B03AF985F1E.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles\V1-UK\httpcloud3steamusercontentcomugc1849302001345643059F8E46FD1F88D4186DC78C77E67AC48557793E9FC.png"")",,,,
184930200134564876123E51217030AD1DF3A879AB79544DBF46E7A437B,,,,,,,,,,,,,ft-inf,2,2.0,,HoN-V1,all,UK,65.0,suffolk-yr,0.0,res/tiles\V1-UK\httpcloud3steamusercontentcomugc184930200134564876123E51217030AD1DF3A879AB79544DBF46E7A437B.png,res/tiles\V1-UK\httpcloud3steamusercontentcomugc18493020013456488324A777E9D708DE916222BB8B6CC6B7588AFB3D0A8.png,res/tiles\V1-UK\httpcloud3steamusercontentcomugc18493020013456434773DC744CF456BDE522DB19453F030B04CFC3F6EDB.png,res/tiles\V1-UK\httpcloud3steamusercontentcomugc18493020013456435403B6CB591F4EA400CC678ABA7B9CA0BC50615FDA9.png,res/tiles\V1-UK\httpcloud3steamusercontentcomugc1849302001345643004DB6B0A8441BF8F6D77DE429C953F5B03AF985F1E.png,res/tiles\V1-UK\httpcloud3steamusercontentcomugc1849302001345643059F8E46FD1F88D4186DC78C77E67AC48557793E9FC.png,res/tiles\V1-UK\httpcloud3steamusercontentcomugc184930200134564489219018C6D8FE9B5A4A0E2F79D28B59351AE745CFD.png,res/tiles\V1-UK\httpcloud3steamusercontentcomugc1849302001345644948DED01B9D8E7B01D350FA7CA4B9F2A60A99C29E2B.png,,,,,"=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles\V1-UK\httpcloud3steamusercontentcomugc184930200134564876123E51217030AD1DF3A879AB79544DBF46E7A437B.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles\V1-UK\httpcloud3steamusercontentcomugc18493020013456488324A777E9D708DE916222BB8B6CC6B7588AFB3D0A8.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles\V1-UK\httpcloud3steamusercontentcomugc18493020013456434773DC744CF456BDE522DB19453F030B04CFC3F6EDB.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles\V1-UK\httpcloud3steamusercontentcomugc18493020013456435403B6CB591F4EA400CC678ABA7B9CA0BC50615FDA9.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles\V1-UK\httpcloud3steamusercontentcomugc1849302001345643004DB6B0A8441BF8F6D77DE429C953F5B03AF985F1E.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles\V1-UK\httpcloud3steamusercontentcomugc1849302001345643059F8E46FD1F88D4186DC78C77E67AC48557793E9FC.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles\V1-UK\httpcloud3steamusercontentcomugc184930200134564489219018C6D8FE9B5A4A0E2F79D28B59351AE745CFD.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles\V1-UK\httpcloud3steamusercontentcomugc1849302001345644948DED01B9D8E7B01D350FA7CA4B9F2A60A99C29E2B.png"")",,,,
18493020013456515139583D5738B75533BDA40D5F09FDCA56FF64AF2E8,,,,,,,,,,,,,ft-inf,2,2.0,,HoN-V1,all,UK,60.0,suffolk-yr,0.0,res/tiles\V1-UK\httpcloud3steamusercontentcomugc18493020013456515139583D5738B75533BDA40D5F09FDCA56FF64AF2E8.png,res/tiles\V1-UK\httpcloud3steamusercontentcomugc1849302001345651581D57EAC68010C0358E1F85DEBA267C3A060017A08.png,res/tiles\V1-UK\httpcloud3steamusercontentcomugc18493020013456434773DC744CF456BDE522DB19453F030B04CFC3F6EDB.png,res/tiles\V1-UK\httpcloud3steamusercontentcomugc18493020013456435403B6CB591F4EA400CC678ABA7B9CA0BC50615FDA9.png,res/tiles\V1-UK\httpcloud3steamusercontentcomugc184930200134564195692645C7CD9764E0A51D6CB3D26132C4D552CD860.png,res/tiles\V1-UK\httpcloud3steamusercontentcomugc1849302001345642019613FEBE6D27CF6C7132E58CC0AA09C22CF1A67CE.png,res/tiles\V1-UK\httpcloud3steamusercontentcomugc184930200134564489219018C6D8FE9B5A4A0E2F79D28B59351AE745CFD.png,res/tiles\V1-UK\httpcloud3steamusercontentcomugc1849302001345644948DED01B9D8E7B01D350FA7CA4B9F2A60A99C29E2B.png,,,,,"=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles\V1-UK\httpcloud3steamusercontentcomugc18493020013456515139583D5738B75533BDA40D5F09FDCA56FF64AF2E8.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles\V1-UK\httpcloud3steamusercontentcomugc1849302001345651581D57EAC68010C0358E1F85DEBA267C3A060017A08.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles\V1-UK\httpcloud3steamusercontentcomugc18493020013456434773DC744CF456BDE522DB19453F030B04CFC3F6EDB.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles\V1-UK\httpcloud3steamusercontentcomugc18493020013456435403B6CB591F4EA400CC678ABA7B9CA0BC50615FDA9.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles\V1-UK\httpcloud3steamusercontentcomugc184930200134564195692645C7CD9764E0A51D6CB3D26132C4D552CD860.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles\V1-UK\httpcloud3steamusercontentcomugc1849302001345642019613FEBE6D27CF6C7132E58CC0AA09C22CF1A67CE.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles\V1-UK\httpcloud3steamusercontentcomugc184930200134564489219018C6D8FE9B5A4A0E2F79D28B59351AE745CFD.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles\V1-UK\httpcloud3steamusercontentcomugc1849302001345644948DED01B9D8E7B01D350FA7CA4B9F2A60A99C29E2B.png"")",,,,
1849302001345648908EB6C5AC552C2B832E1B63C129525043BF818179E,,,,,,,,,,,,,rc-hero,,,,HoN-V1,all,UK,30.0,1generic,0.0,res/tiles\V1-UK\httpcloud3steamusercontentcomugc1849302001345648908EB6C5AC552C2B832E1B63C129525043BF818179E.png,res/tiles\V1-UK\httpcloud3steamusercontentcomugc1849302001345648994104BA414EF3B42D74A1F56E7F0474F0DA15DF9FD.png,res/tiles\V1-UK\httpcloud3steamusercontentcomugc18493020013456498776FAAC2607E1A5D219A7D59430539867B69E8020D.png,res/tiles\V1-UK\httpcloud3steamusercontentcomugc1849302001345649939C03553A9BD1D2A18032B80A3B4EFF7D0D4583AD3.png,,,,,,,,,"=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles\V1-UK\httpcloud3steamusercontentcomugc1849302001345648908EB6C5AC552C2B832E1B63C129525043BF818179E.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles\V1-UK\httpcloud3steamusercontentcomugc1849302001345648994104BA414EF3B42D74A1F56E7F0474F0DA15DF9FD.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles\V1-UK\httpcloud3steamusercontentcomugc18493020013456498776FAAC2607E1A5D219A7D59430539867B69E8020D.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles\V1-UK\httpcloud3steamusercontentcomugc1849302001345649939C03553A9BD1D2A18032B80A3B4EFF7D0D4583AD3.png"")",,,,,,,,
184930200134565049794BD450CDFC68B96EA338510DA354764A8F4B8EA,,,,,,,,,,,,,rc-hero,,,,HoN-V1,all,UK,35.0,1generic,0.0,res/tiles\V1-UK\httpcloud3steamusercontentcomugc184930200134565049794BD450CDFC68B96EA338510DA354764A8F4B8EA.png,res/tiles\V1-UK\httpcloud3steamusercontentcomugc18493020013456505504DE2DF505A3E8BA1FA8FC212B3F6318F251A3C36.png,res/tiles\V1-UK\httpcloud3steamusercontentcomugc184930200134564521865012E78F54D52A67D4542F800C696C43D5C72DB.png,res/tiles\V1-UK\httpcloud3steamusercontentcomugc18493020013456452932C6411183EB28D9B3A07462217FB54A119B552C9.png,,,,,,,,,"=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles\V1-UK\httpcloud3steamusercontentcomugc184930200134565049794BD450CDFC68B96EA338510DA354764A8F4B8EA.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles\V1-UK\httpcloud3steamusercontentcomugc18493020013456505504DE2DF505A3E8BA1FA8FC212B3F6318F251A3C36.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles\V1-UK\httpcloud3steamusercontentcomugc184930200134564521865012E78F54D52A67D4542F800C696C43D5C72DB.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles\V1-UK\httpcloud3steamusercontentcomugc18493020013456452932C6411183EB28D9B3A07462217FB54A119B552C9.png"")",,,,,,,,
